S1_Joy,S2_Joy
0.6337765999999999,-0.8471110000000001
0.7405887,-0.8047515000000001
0.3889915,-0.7916466
0.4881027,-1.057025
0.2862428,-1.070143
0.229095,-0.900466
0.6406001,-1.022238
0.7939676999999999,-0.90775
0.9601671,-0.8716499
0.8836726999999999,-0.8813549999999999
0.8612681000000001,-0.9354608
0.4692502000000001,-0.7644936
0.4823188,-0.6608967
0.03975064,-0.7308233000000001
0.03323418,-0.8599259
-0.2655804,-0.865809
0.07447192,-0.5781191999999999
-0.01415438,0.03189786
-0.02010677,0.3001072
0.3101766,0.2576654
0.03239427,0.169685
-0.2770731,0.1303741
0.09466443,-0.07023144
0.5217646,-0.01388925
-0.01114804,-0.08021104
0.00611626,-0.03744899
-0.4578066,-0.05960934
-0.5206335,0.13816879999999998
-0.5360231,-0.1732934
-0.06497473,-0.1662644
-0.059691699999999986,-0.3683036
-0.2207774,-0.294098
-0.1288767,-0.3584711
-0.3108517,-0.4379851
-0.3110325,-0.4546892
-1.232008,-0.3736521
-0.7746495,-0.6488832
-0.9329273,-0.6589486999999999
-0.6583446,-0.7855307
-0.3286216,-0.8678111
0.03676743,-0.990258
0.3336905,-0.9466797
0.5116069000000001,-0.9998754
0.87865,-0.8977316999999999
0.7585751000000001,-1.054639
0.8755103999999999,-1.115215
0.8175663000000001,-1.26768
0.6883756999999999,-1.164433
0.3773764,-1.160486
-0.09079518,-1.321823
-0.7584059,-1.338057
-1.161098,-1.298513
-0.8645601,-1.434689
-0.5833746,-1.440785
-0.5220378999999999,-1.6847880000000002
-0.5057064,-1.6025459999999998
-0.5791958,-1.6402310000000002
-0.3265291,-1.298671
0.220934,-1.458816
0.2227064,-1.359118
-0.07151569,-1.571222
-0.2663112,-1.597308
0.226597,-1.537332
0.2671548,-1.601608
0.5440704000000001,-1.644451
0.6099478,-1.559566
0.7495126999999999,-1.948515
0.618532,-1.922041
0.7732444,-1.876524
0.8426915,-2.088233
0.9555742,-2.0193220000000003
0.6277911,-2.076304
0.974541,-2.219562
1.096955,-2.285227
1.202084,-2.132684
1.219003,-2.46685
1.108237,-2.180934
1.160552,-2.203393
1.100177,-2.355087
1.2404959999999998,-2.07775
1.23833,-2.547195
1.141964,-3.55662
1.286112,-3.53104
1.099228,-3.72147
1.316617,-3.691697
1.226442,-3.635445
1.513568,-2.220265
1.526073,-1.072366
1.609873,-0.7232363
1.652571,-0.5186814999999999
1.65485,-0.367445
1.754729,-0.08794349
1.7748580000000005,-0.1862503
1.762128,-0.06570093
1.644766,-0.1031713
1.740678,0.09036852
1.925805,0.4207141
1.965581,0.31273779999999995
1.93849,0.1541059
1.981466,0.3799323
2.077363,0.3861318
2.058093,0.3834997000000001
2.04926,0.3941008
2.202989,0.1954727
2.175311,0.1717832
2.200384,-0.03975184
2.2574490000000003,-0.30364709999999995
2.269513,-0.1690422
2.360815,-0.1439518
2.165542,-0.3571463
2.149685,-0.4014134
2.2262720000000003,-0.4529232
2.1032,-0.4619505999999999
2.098139,-0.5182498999999999
2.08574,-0.4849515
2.053869,-0.6658356
2.162085,-0.7851739999999999
2.10498,-0.7060864
2.034831,-0.8839014999999999
2.179104,-0.6102953000000001
2.123168,-0.9304566
2.219471,-0.7631161999999999
2.01526,-0.7472188
1.910885,-0.6447916
1.814905,-0.7814505
1.065459,-0.6936515999999999
0.4957252,-0.4487993
0.5151687,-0.4030307
0.4501061,-0.3830569
0.05732387,-0.4565552
-0.003757868,-0.4547523
0.4052267000000001,-0.35983200000000004
0.2519862,-0.4762654000000001
0.6581537,-0.6320349000000001
0.7775401,-0.7062263000000001
1.28335,-0.6263913000000001
1.278547,-0.6204597
1.229675,-0.6068826
1.309879,-0.6836361
1.355524,-1.578561
1.350545,-1.670997
1.347245,-1.6872189999999998
1.4267219999999998,-1.449791
1.280552,-1.363378
1.109229,-1.177668
1.176895,-1.2231610000000002
1.179096,-1.238273
1.424627,-1.24836
1.261246,-1.286341
1.396095,-1.504851
1.296981,-1.694765
1.0337690000000002,-1.566796
1.206939,-1.670864
1.117319,-1.7740479999999998
1.178789,-1.7119369999999998
1.230726,-1.812997
0.9771821,-2.136277
1.122553,-2.009929
1.021753,-2.016387
0.9890344,-2.087352
0.8995728999999999,-1.957774
1.062734,-1.984552
1.029697,-1.785551
0.9541894,-1.5262870000000002
0.9741076,-1.844746
0.6916187,-1.903789
0.72724,-1.832335
0.8088919,-1.633417
0.8171151,-1.935346
0.7126201,-2.064104
0.620555,-2.555927
0.7467885999999999,-2.26967
0.6423425,-1.462422
0.2253814,-1.395824
0.5058285,-1.348558
0.5536694000000001,-0.8360968000000001
0.3176617,-0.7005815
0.01967489,-0.6362966
-0.1003007,-0.4339899
-0.1418533,-0.29602009999999995
-0.7816890999999999,-0.3388413
-0.6623276,-0.2466278
-0.8276213,-0.07014804
-0.6627558000000001,-0.04480205
-0.2821531,0.3301347
-0.08000307,0.2187441
-0.2074783,-0.4174424
-0.2569942,-1.121441
-0.394107,-2.047268
-0.7634972,-2.1537900000000003
-0.6285195,-0.9926811
-0.01561589,0.08300468
-0.16374460000000002,0.7773305
-0.3860898,-0.5075687
-0.03602533,-0.7606105
-0.1883993,-0.9277276
-0.4289109,-1.427748
-0.8164494999999999,-2.230384
-1.6669999999999998,-2.546101
-1.626852,-3.3418050000000004
-1.60688,0.1070525
-1.467511,0.3682679
-1.277727,0.1715721
-0.8278648999999999,0.4127459
-0.3119396,0.4248149000000001
0.26179020000000003,0.5942645000000001
0.4618179,1.181368
0.5770504,1.484877
0.6646741999999999,1.433165
0.8218951999999999,1.452332
0.8169851,1.189502
0.7013111,0.6804079000000001
0.252801,0.2142926
-0.04615037,0.08338401
-0.4116251,0.4126973
-0.2920383,0.09388686
-0.3998519,-5.67507
-0.2604688,-4.736713
0.20508070000000006,-1.173238
-0.1749971,-1.84393
-1.041222,-1.190134
-1.456532,-1.286383
-2.824428,-4.193452
-4.277302,-4.4984449999999985
,-3.701994000000001
,-0.6465304000000001
,0.3723704
,0.5741076
,0.352793
-2.829454,-0.4726909000000001
-1.4602540000000002,-1.095809
-1.531443,-1.1012309999999998
-2.556411,-1.526927
-3.39365,-0.744021
-3.388754,-0.7352651
-2.06618,0.3465904
-1.45336,0.469378
-1.102501,0.5151837
-1.104,0.307409
-0.6527974,0.155717
-0.8731656999999999,-0.08077099
-0.7264559,-2.745646
-1.715323,-3.444751
-1.9552650000000005,-2.0928150000000003
-0.8248068000000001,-2.69308
0.8312392,-2.262449
1.342558,-1.55005
1.462903,0.3713183
1.397967,-0.15133829999999998
1.702252,-3.495
1.6742290000000002,-8.809378
1.657441,-7.313361
1.416593,-0.7305119999999999
1.212294,0.3437945
1.314705,0.5383863
1.425682,1.06325
2.011486,1.276215
2.442763,1.48091
2.629226,1.487152
2.853656,1.354585
3.132838,-0.6662551999999999
3.586568,
3.688636,
3.815683,
3.724857,
3.850194,
3.844536,
3.862136,
3.706944,
3.546153,
3.662737,
3.32357,-0.2957483
3.529474,
3.5979940000000004,-0.3655918
3.404403,-0.5150353
3.427657,0.08832031
3.395745,0.476633
3.617616,0.9532481
4.151658,0.8469865
4.341511,0.994096
4.589416,1.069844
4.895698,1.277312
4.769886,1.193882
5.03567,1.145232
5.080383,1.028138
5.0450089999999985,0.6502156
4.990021,0.3882769
5.123954,-1.447824
4.912824,-6.21456
4.865112,-5.993995
5.276739,-4.019182
5.26101,0.2475048
5.22128,0.8071079000000001
5.014585,0.9800239
5.034461,1.090056
4.516829,1.494931
4.672634,0.9415811
4.936021,0.7781029
4.8719980000000005,1.071215
4.709747,1.0729799999999998
4.4273760000000015,1.211135
4.143824,1.24926
4.4187699999999985,1.169813
4.1095190000000015,1.137542
4.196136,1.355946
4.196478,2.118998
3.524607,1.681527
3.645024,1.644483
3.317881,1.660969
3.559513,1.7818759999999998
3.2956300000000005,1.412035
3.496431,1.011048
3.679972,-0.3187839000000001
3.084954,-1.55624
2.987238,-2.083011
3.022401,-2.120206
2.836528,-1.084504
2.73097,-0.15011660000000002
2.755668,0.7256729999999999
3.216309,0.4479963
3.1252020000000003,0.6294469
2.947998,0.5953666999999999
2.948917,0.3190268
3.143149,0.2550471
3.085008,0.1249589
3.174704,0.4030569000000001
2.53208,-0.7955151999999999
3.051546,
3.277661,
2.834268,
3.143667,
2.916586,
2.898678,
2.953311,
2.897459,
3.313798,
3.313974,
3.452977,
3.301771,
3.551952,
3.504443,
3.358853,
3.475586,
3.374682,
3.0208470000000003,
2.86533,
2.94645,
2.596838,
2.88373,
2.2941580000000004,
2.002321,
2.454111,
2.150815,
2.140203,
1.948862,
1.924473,
2.119956,
1.816691,
2.2662310000000003,
1.716382,
2.151555,0.5109035
2.386188,1.126221
1.93804,1.632293
2.293957,1.705518
2.40443,1.537555
1.904922,1.478511
2.009087,1.292109
1.53511,1.413371
1.872736,1.385527
2.132143,1.307177
2.173185,1.0202
2.248114,0.8606233
1.714816,0.7274535
2.258739,0.3589595
2.270442,-1.354354
1.929765,-0.8327351999999999
1.7437779999999998,-0.610276
1.835626,-0.6359104
1.732507,-0.6686603
1.988769,-0.4760907
1.99183,-1.903026
1.991523,-3.839409
1.955038,-4.864269
1.742444,-3.943797
1.918478,-3.590608
1.927969,-2.932316
1.985937,-2.732376
2.167508,-1.939317
1.901503,0.14899849999999998
2.246636,0.4075616
2.123464,0.9410961
1.985677,1.113711
1.974529,1.320174
1.70325,1.38319
1.845654,1.1824290000000002
1.6431490000000002,1.682107
1.800356,2.0413360000000003
1.499843,1.682708
1.581252,1.6318549999999998
1.5196040000000002,1.602014
1.539458,1.389495
1.490894,1.3635620000000002
1.380634,1.132707
1.332075,1.0670959999999998
0.7674185,-0.003111733
0.7800321,0.8792583
1.159989,0.9683908
1.199121,1.155486
0.7252483000000001,0.9752799
1.171913,0.6737628999999999
1.124996,0.7850085
0.8429652,1.237503
0.9095302,1.554354
0.7137368000000001,1.422726
0.9387646,1.319883
0.5124149,0.3817894
0.9218849,0.4983744000000001
0.1907366,0.9927118
0.2224606,1.212696
0.4404516,1.197865
0.5853041999999999,1.379318
0.6604661000000001,1.869171
0.7857331999999999,2.008864
0.730578,1.716462
1.017068,1.8503
0.8400016,1.996972
0.8423257,1.951033
0.9516093,1.891564
1.132954,2.107489
1.121226,1.948079
1.28411,1.468957
,1.270383
,0.9671754
1.371367,0.9304922
,0.5719134
,0.01233798
,0.3821909
,-0.07111195
,-0.01396241
,0.06386172
,0.1955622
,0.5199869
,0.2944298
,0.4553581
,0.3973242
,0.5446839
,0.9045637
,0.7942402
,0.8959311
,0.7296020999999999
,0.8133031
,1.009902
,1.078901
,1.019246
,1.231604
1.982427,1.204443
1.781023,1.24412
1.92416,1.11771
1.772084,0.7989400999999999
1.852012,0.8852496999999999
1.514055,0.2026008
1.244551,-0.3801539
1.469903,-0.6101585
1.418336,-0.2083571
1.336203,-0.002060314
1.089118,0.8240538000000001
1.034339,1.428358
1.235934,1.226232
1.0684280000000002,1.001199
0.8998082000000001,0.9924756
1.058847,0.7910736999999999
1.28755,0.3636298
1.305203,1.257893
1.097736,1.092039
1.186059,1.091816
1.257985,0.8873412
1.317928,0.9759416
1.323241,1.266086
1.239757,1.401607
1.301233,1.096313
1.214639,0.9450986
1.220881,0.30205240000000005
1.224731,0.02762052
1.219283,0.4103426
1.419863,-0.4486504
1.429725,0.4714914000000001
1.617252,0.7348585
1.291053,0.3867817
1.361792,0.1910359
1.497053,0.12358310000000003
1.236156,0.3136392
1.407277,0.5658495
1.593799,0.5154313
1.4750370000000002,0.3788679
1.576923,0.3359969
1.5839450000000002,0.06590194
1.60196,-0.06578196
1.5387959999999998,0.2211262
1.49029,0.07821418
1.528779,0.0536062
1.558524,-0.03228728
1.470822,0.2021053
1.494206,0.5959179
1.6028950000000002,0.4737611
1.7435,0.05488356
1.51708,0.1574239
1.651816,0.5677099
1.542546,0.8007243
1.570118,0.395969
1.481448,-0.3825513
1.479903,-0.4379691
1.484644,-1.42992
1.548187,-0.5145788
1.845827,-0.9783169
1.866883,-0.5227698000000001
1.888361,-0.06697627
1.377703,-0.1029342
1.665757,-0.5456583
1.467581,-0.2293488
1.437319,-0.6955226999999999
1.468024,0.3616701
1.483166,1.120659
1.589257,1.459159
1.656241,1.587862
1.671928,1.492036
1.61242,1.600651
1.593507,1.561825
1.602486,1.801627
1.5306620000000002,1.7582369999999998
1.131694,2.000927
1.542119,1.86576
1.857649,1.953632
1.789785,1.550777
1.530815,1.566454
1.80403,1.193978
1.480227,1.07037
1.807687,0.8499815999999999
1.437016,0.7135963000000001
1.515207,0.4919868
1.633094,0.127575
1.731753,-0.3218847
1.462197,-1.206002
1.587009,-1.272509
1.6532810000000002,-1.011277
1.445449,-0.8367266
1.201956,-1.255881
1.474887,-1.434002
1.387817,-0.8904867
1.223676,-0.8547116
1.215273,-0.3560691
1.376439,-0.05310911
1.210732,0.4146847
1.101594,0.6165243
1.116737,0.9980311
1.511895,1.207893
1.378608,0.8542377
1.47022,0.2802173
1.480336,0.1988907
1.324043,0.4451452
1.691868,0.8157295
1.722879,1.224385
1.1964290000000002,1.524467
1.13122,1.899922
1.313148,2.193679
1.243379,2.622253
1.2951700000000002,2.844183
1.340535,2.759835
1.232957,2.998918
1.192792,3.156966
1.26668,2.966557
1.172244,2.716841
1.223547,3.026728
1.292562,2.725675
1.27706,2.645705
1.316298,2.643707
1.258681,2.551578
0.985928,2.105101
1.172114,1.859405
1.231842,1.766603
1.14992,1.564876
0.7879425999999999,1.314294
1.028164,1.474777
1.171799,1.482506
1.28669,1.72635
1.422461,1.594221
1.101682,1.267781
1.545676,0.8125064000000001
1.429935,0.2794669
1.413727,-0.6349300999999999
1.212392,-2.775796
1.101857,-3.684577
1.182158,-0.3686149
1.074193,0.365806
0.9642144,-0.4290759
0.8788735000000001,-3.89633
1.200352,-2.2446080000000004
1.09195,-0.4446129
1.054604,-0.15682520000000005
1.264542,-0.2737936
1.031587,0.21118560000000006
1.06436,0.7594449000000001
1.079342,0.4070452
1.518193,0.1046669
1.025038,0.9280883
1.2577040000000002,0.9315166
1.248093,0.7377353
1.054299,1.145008
0.9470575,0.2572257
1.03203,0.133981
0.9190599,0.9239193
0.9523954,0.9829883
1.0129,1.069842
0.9591646,1.3661450000000002
1.108155,1.215541
1.0956860000000002,1.056043
1.114104,0.6023644
1.246664,0.3232581
1.315625,-0.8250958
1.208414,-1.6823560000000002
1.056941,-0.9379188
1.238117,-0.3338236
1.0624049999999998,0.2329676
1.306514,0.7506255999999999
1.294318,0.8043416999999999
1.150426,1.061883
1.268129,1.029309
1.30869,1.0985969999999998
1.270055,1.021853
1.177522,1.01636
1.094633,1.078951
1.280417,1.259017
1.233802,1.167895
1.229841,1.2622790000000002
1.248578,1.292027
1.114885,1.2401950000000002
1.1415540000000002,0.4298113
1.505691,0.34787140000000005
1.113767,0.1951773
1.12084,0.198608
1.042172,0.08337161
0.6957635,0.2234428
1.213651,0.4832327
1.149826,0.8309348
1.061152,1.223961
1.420094,1.435661
1.056497,1.412677
1.143822,1.594221
1.367916,1.299119
1.115669,0.7453843000000001
1.194792,0.8146701999999999
1.203834,0.3781844
1.088783,-0.5546368
1.233435,0.005467361
1.235793,0.5960916999999999
1.2413809999999998,0.7445076
1.248,0.6989798
1.083869,1.107805
1.183959,1.025625
1.281272,-0.1518725
1.30213,-0.4650271
1.261188,-0.3688287
1.256176,-1.405685
1.092755,0.5589949000000001
1.248721,0.2566983
1.225899,0.01916972
1.032773,-0.4023171
0.8858832,0.04074174
1.013216,0.32441420000000004
0.8763719000000001,0.5792241
1.192216,1.170872
1.02715,1.801585
0.9876047,1.953029
1.0941379999999998,1.918191
0.9696817,1.921622
1.125688,1.738716
1.229354,1.799422
0.8429234,1.506603
0.8206726000000001,1.422895
0.7650486999999999,1.094788
0.8321474,1.167684
0.8638096,1.041071
1.1648379999999998,1.375732
1.2401719999999998,1.277265
1.232228,1.232417
1.3169879999999998,1.084661
1.3074,0.8044131999999999
1.087767,0.619212
1.1769379999999998,0.4580258
1.230992,0.194537
1.31926,0.313186
1.040088,0.01174077
0.711206,0.5091462
0.9796315,0.9231101
1.15058,1.6724259999999995
1.175617,2.25026
1.338739,2.196314
1.068711,2.379104
1.196056,2.542655
1.078939,2.12821
1.232456,2.012881
1.211363,2.014785
1.162405,1.897979
1.1577540000000002,1.753093
0.8578285,1.775799
1.129086,1.824064
0.9549856,1.874577
0.9865869,2.1088310000000003
0.9603682,2.318377
1.039331,2.335075
1.128276,2.288756
1.074703,1.7728509999999995
1.305448,0.5994383000000001
1.240367,0.6250933000000001
1.27788,-0.3164116
1.321987,-2.24131
1.309203,-5.484014
1.397353,-6.4860760000000015
1.4003450000000002,-5.7348550000000005
1.524373,-3.056511
1.420962,-0.8313318999999999
1.286341,0.2281301
1.361892,0.6161749
1.4789139999999998,0.4998016
1.538792,-0.06040948
1.563796,0.4431455
1.557978,0.3988302
1.4477870000000002,0.9982098
1.4314559999999998,1.045765
1.268964,1.554657
1.398796,2.227963
1.402858,2.67583
1.436993,3.102021
1.476788,3.616225
1.432662,3.748109
1.43644,3.980536
1.437431,3.87698
1.492008,3.162186
1.494261,2.360206
1.442428,2.346351
1.610885,2.85794
1.598089,3.078627
1.592417,3.45255
1.683982,3.376645
1.652351,3.520935
1.649018,3.162799
1.65477,2.043012
1.606345,-0.006780836
1.64498,-1.417612
1.738973,-1.832273
1.329168,-1.5096969999999998
1.030974,-0.9574315
1.223242,-0.4465768
1.06646,0.14764349999999998
0.9839912,0.5225145999999999
1.074855,0.7493055999999999
0.4996506,1.1355959999999998
-0.9468228,2.010069
-0.6026275,2.372834
-1.017259,3.007126
-1.358647,3.969338
-1.7102099999999998,3.925079
,4.056406
,3.935312
-2.051235,3.880646
-1.341656,3.908423
-1.228222,4.337514
-1.667275,4.07244
-1.194284,3.993243
-1.6337620000000002,4.279627
-0.6305788,4.289022
-1.79535,4.328266
-2.219191,4.402729
-1.432262,4.3155470000000005
-0.9879056,4.091097
-1.508806,3.195265
-1.659201,2.072309
-2.101084,0.8538863999999999
-2.016417,-0.07610837
-1.328173,-0.1922682
-1.773335,0.5843704000000001
-0.8821116,0.3385698
-2.0317,0.01006914
-1.423992,0.2432294
-1.372958,0.8286839
-0.5160337,0.9987646
-0.585052,1.440649
-0.8154724,1.111676
-0.5236898,0.5969021999999999
-0.5605909,0.2225228
-0.01828475,1.44891
-0.3013873,2.158777
-0.1767983,2.04182
-0.09263186,2.676072
-0.06859323,3.767978
-0.05232146,4.338558
0.12397089999999998,4.940842
0.2749209,5.024904
0.345373,5.122057
0.310975,4.801482
0.07637531,4.337198
0.2957623,3.335576
0.32308390000000003,2.932836
0.3768765,3.3545260000000003
0.3874384,3.161225
0.35955390000000004,2.877412
0.26716490000000004,2.876978
0.32968220000000004,2.881487
0.5447436999999999,3.205489
0.4947259,3.290397
0.283184,3.5525480000000003
0.4377972,3.671398
0.4694518,3.734957
0.4401609,3.852605000000001
0.4678785,3.605479
0.5754934,3.678721
0.4767388,3.490877
0.4092698,3.70964
0.4126876,3.962394
0.4212526,3.84056
0.4768844,4.006938
0.5238804,4.02808
0.3940329,3.817106
0.32833090000000004,3.938809
0.29545370000000004,3.723118
0.33300640000000004,3.743366
0.336067,3.856132
0.4758927,3.850404
0.6052576999999999,3.896021
0.4279635,3.612831
0.5253211999999999,4.044816
0.5214809,3.967077
0.4860469,4.084493
0.4652176,4.207631
0.4707768,4.036472
0.468711,3.987256
0.3734431,4.077306
0.6074444999999999,4.030857
0.6010435000000001,4.173708
0.4739826,3.935618
0.4764855,3.926318
0.4995903,3.990103
0.5152799,4.165053
0.7376665,4.012892
0.4432299,3.754506
0.4007174000000001,3.369004
0.8239683000000001,3.096143
0.6725262,2.495494
0.8621234,2.455883
0.4012226,2.420793
0.4099805,2.469431
1.374298,2.482501
1.063,2.36158
1.372751,2.295648
1.345723,2.00538
1.391684,0.9467114
0.8572642,0.7821918000000001
1.36018,0.275382
0.9022916,0.7903177
1.414269,1.377999
1.411767,1.6600830000000002
1.293659,1.948701
0.8183382,2.134606
1.021915,2.069145
1.103624,2.062655
1.37135,1.059992
1.495588,0.4408197
1.240107,1.101004
1.2493459999999998,1.528135
1.28643,1.864576
1.332477,2.462428
1.174175,2.442338
1.145646,2.667719
1.244093,2.844838
0.7040261999999999,2.706005
1.397732,2.018719
1.430655,1.729727
1.512901,1.72678
1.53141,1.650641
1.538388,2.043314
1.7365700000000002,1.7624369999999998
1.795145,1.6898349999999998
1.820596,1.99769
1.874573,2.0796810000000003
1.846361,2.252642
1.889392,2.523215
1.904911,2.262128
1.906972,2.072868
1.822698,1.989671
1.872428,1.731018
1.836571,1.691871
2.056211,1.377646
2.470571,1.070486
2.397219,0.9883623
2.889841,0.8284041
2.62307,0.716727
2.346973,0.6155702
2.584855,0.4767669
2.638486,0.6669437
2.956904,0.6253449000000001
3.3704339999999995,0.6777713000000001
3.4692160000000003,0.7814817
3.421261,0.9409072
3.471421,0.985
3.577549,0.9178776
3.410986,1.228018
3.443061,1.598541
3.293953,2.168118
3.434299,2.328838
3.677062,2.596438
3.575419,3.446792
3.666558,3.347422
3.680163,3.62842
3.595207,3.702327
3.659034,3.741668
3.697979,3.896482
3.831931,3.988305
3.615536,3.918418
3.628692,4.098197
3.618675,3.969354
3.543449,3.842056
3.717709,3.939947
3.811355,3.91437
3.774543,3.771733
3.878976,3.54031
3.532912,3.673238
3.700527,3.444735
3.739637,3.676627
3.693781,3.3248550000000003
3.672167,2.917692
3.791317,2.1845830000000004
3.709187000000001,1.985783
3.770004,2.308041
3.702354,2.0249490000000003
3.503134,2.366541
3.3473050000000004,2.5167490000000003
3.578184,2.360479
3.742294,2.894196
3.648889,3.019732
3.65791,3.057886
3.573552,3.136543
3.557443,3.182444
3.563553,3.3548120000000003
3.743893,3.4102019999999995
3.708018,3.410113
3.534209,3.312696
3.415042,3.040214
3.268653,3.075493
3.403039,2.998878
3.481932,3.13625
3.5757800000000004,3.648546
3.591202,3.38444
3.56526,3.424544
3.577293,3.252702
3.434044,3.261822
3.145935,2.905002
2.676181,2.470891
2.716662,1.903279
2.622012,1.664924
3.3092839999999994,1.27546
2.444144,1.746158
2.647692,0.9230255
2.894459,1.531061
3.151365,1.346953
3.271752,1.900849
3.340298,2.183769
3.284178,2.540543
3.354831,2.7147240000000004
3.4921910000000005,2.800416
3.493278,3.015289
3.375921,3.075393
3.436552,3.136439
3.571949,3.270627
3.647491000000001,3.023716
3.69654,3.224695
3.650667,3.201954
3.732922,2.959828
3.607402,2.662619
3.4528510000000003,1.795596
3.690823,1.962407
3.689051,1.738749
3.64102,2.314181
3.616811,2.80518
3.936574,3.418003
3.706045,4.1379790000000005
3.456055,4.742702
3.675267,5.004715
3.615381,5.966228
3.317327,6.748571000000001
3.3142089999999995,6.62649
3.292876,6.69405
3.3440190000000003,6.710075
3.3624940000000003,6.997999999999998
3.348955,7.266963
3.273639,7.2532619999999985
3.2832980000000003,7.196565
3.320338,7.539503999999999
3.203827,7.199455
3.151221,6.998589
3.206183,6.762227
3.091508,7.264958999999998
3.317804,7.087507
3.5952,7.076938
4.000719,6.7376190000000005
3.617411,6.828474000000001
3.538778,6.956110000000002
3.406387,7.062073
3.4533089999999995,7.037137
3.734634,7.0449850000000005
3.784358,7.1531910000000005
3.776525,7.0766300000000015
4.374271,7.374905
4.330508999999998,7.219786999999998
4.58005,7.234852
4.272146,7.214063
4.05829,7.152908999999998
4.626048,6.985484
4.324907,7.1361240000000015
4.439017,7.103395
4.793421,6.951492
4.6089129999999985,6.779361
4.54281,6.9652080000000005
4.437809,6.551327
4.607602,6.221087000000002
4.536444,5.567799
4.621119,4.953058
4.591582,4.587407
4.467717,4.567025
4.482456,4.954329
4.6367910000000006,4.152277
4.975074,3.776011
4.56735,3.214698
4.650875,3.071392
4.432947,3.035076
4.771558,2.717086
4.917593,2.775345
4.860101,3.575621
4.843275,3.720863
4.7399239999999985,3.515689
4.70635,3.986708
4.544219,3.700726
4.675648000000002,3.568114
4.71611,3.393249
4.442506,3.138345
4.717047,3.360396
4.474843,3.17015
4.2164150000000005,3.057758
4.246842,2.906564
4.306795,3.018169
4.473621,2.523463
4.720354,2.670273
4.253421,2.561932
4.307734,2.705756
3.890442,2.739552
4.396778,2.553207
4.413782,1.998047
4.0430730000000015,1.847407
4.367835,2.043996
4.196894,2.087562
4.265088,2.082755
4.542331,1.830293
3.998061,1.962776
4.703175,1.825324
4.6207150000000015,2.377155
4.551515,2.276923
4.438205,2.240519
3.52151,2.126091
3.5799870000000005,1.902854
3.568397,1.774902
3.490699,1.831877
4.057938,1.7332880000000002
3.554567,1.71015
3.672198,1.869697
3.89262,1.802774
3.791315,1.301167
3.3050580000000003,2.041203
3.508632,2.097886
3.5039550000000004,2.568834
3.676057,2.758767
4.092967,3.394651
3.589806,3.443851
4.166901,3.043111
3.468277,3.1126270000000003
3.397786,3.587645
3.5582230000000004,4.157721
3.338113,4.346839
3.291478,4.361446
3.365077,4.07409
3.521845,4.049114
3.795712,3.877449
4.127105,3.671659
3.721388,3.5202730000000004
4.002798,3.175085
3.6095,3.135663
3.554353,3.46415
4.003337,3.774199
3.751121,3.856314
3.350166,4.095828
3.671713,3.954251
4.4138980000000005,3.331285
4.494741,2.088104
3.847572,0.4908976
3.691472,-0.6902819
3.3868370000000003,-0.721983
3.3776010000000003,-1.336377
3.5166980000000003,-1.55856
3.5335400000000003,-2.084644
3.383773,-1.608185
3.5891610000000003,-0.677984
3.5203300000000004,0.07102588
3.578958,0.6563168
3.643383,0.905878
3.676552,1.508487
3.428456,1.407616
3.512,1.739371
3.553368,1.612314
3.451084,1.736705
3.338826,1.860245
3.230492,1.167197
3.351656,-0.02166482
3.328568,0.04517094
3.5439160000000003,-0.4551494
3.184959,-0.4253572
3.3153,-1.067808
3.282488,-0.14607160000000002
3.301016,0.08613916
3.238856,0.3412972
2.789645,0.2163331
2.915785,-0.09535365
3.233796,-0.5825802
2.839331,-0.5825821999999999
2.922374,-0.4884847
2.991626,-0.3431795
2.7196700000000003,0.5659867
2.987267,1.254876
2.93269,1.6445759999999998
2.802114,1.529014
2.915868,0.9243535
2.666845,1.017319
2.650217,0.8157241999999999
3.199347,1.49556
3.824325,0.9813159
3.110618,0.3830608
3.344975,0.4179369000000001
3.087839,0.6295611
3.109633,1.234805
3.041963,1.165187
2.844536,0.5431775
2.794931,0.63976
2.94137,1.164023
2.847257,1.647485
2.979485,2.285848
2.986858,2.492751
2.872446,2.805241
2.907213,2.089975
3.001659,1.7114200000000002
2.987018,1.758734
2.856196,0.9032632
2.912649,0.1676757
2.785284,0.32425370000000003
2.904246,0.4503398
2.857484,0.7882347
2.785675,0.3403705
3.787394,0.7340583
3.026734,0.8989105
2.818014,1.071169
3.625059,1.125093
3.5072870000000003,1.3327790000000002
2.956834,1.5948129999999998
2.761136,1.372046
2.896732,1.490062
2.815224,1.277744
3.597221,1.265923
3.094628,1.406135
2.911991,1.284578
3.14887,1.170175
3.190216,1.033332
2.850883,0.8345216999999999
3.083122,0.7699016
2.742022,0.6052313
2.909981,0.7161529999999999
2.72167,0.8551521000000001
3.000059,0.8533257
3.123408,0.8159626
3.037107,0.9652174
3.00809,0.9947163
2.967963,0.8543552
2.933656,0.9643792
2.669126,0.8654221
2.701363,0.75468
2.348902,0.4292437
1.7032330000000002,0.3500586
-0.23930720000000005,0.1417659
,0.1073921
,0.05149443
,0.1508638
,0.2686142
,0.3154935
,0.3380568
,0.3240769
-3.637361,0.4852096
-4.626228,0.5156646
-4.889435,0.5369166999999999
-4.3718629999999985,0.200987
-4.731883,-0.07957494
-4.408411,-0.1276869
,0.07669414
,0.5107495
,0.4904256
,0.4591451
,0.4592952
,0.4633015
,0.4465858
